drug_id,input_drug_name,molecule_chembl_id,preferred_name,canonical_smiles,standard_inchikey,target_chembl_id,target_name,target_type,target_class,receptor_subtype,assay_chembl_id,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,organism,document_chembl_id,reference,source,src_id,activity_id,record_id,api_retrieved_at,chembl_version
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4296054,Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta3/gamma2,CHEMBL5254721,B,Activity,=,2650.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076527,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5112,Gamma-aminobutyric acid receptor subunit alpha-5,SINGLE PROTEIN,subunit_specific,alpha5,CHEMBL991887,B,Kd,=,23.0,nM,7.64,Homo sapiens,CHEMBL1157475,CHEMBL1157475 J Med Chem 2008,LITERATURE,1,2461352,721051,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4956,Gamma-aminobutyric acid receptor subunit alpha-2,SINGLE PROTEIN,subunit_specific,alpha2,CHEMBL4403717,B,Ki,=,17.0,nM,7.77,Homo sapiens,CHEMBL4402545,CHEMBL4402545 J Med Chem 2020,LITERATURE,1,19259380,3215700,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5112,Gamma-aminobutyric acid receptor subunit alpha-5,SINGLE PROTEIN,subunit_specific,alpha5,CHEMBL4403720,B,Ki,=,15.0,nM,7.82,Homo sapiens,CHEMBL4402545,CHEMBL4402545 J Med Chem 2020,LITERATURE,1,19259426,3215700,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4523641,Gamma-aminobutyric acid receptor subunit alpha-5/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta2/gamma2,CHEMBL5146043,B,Ki,=,11.0,nM,7.96,Homo sapiens,CHEMBL5143601,CHEMBL5143601 Bioorg Med Chem Lett 2022,LITERATURE,1,24843277,3880480,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5291947,Gamma-aminobutyric acid receptor subunit alpha-1/alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/alpha6/beta3/gamma2,CHEMBL5254702,B,EC50,=,360000.0,nM,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076505,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5291947,Gamma-aminobutyric acid receptor subunit alpha-1/alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/alpha6/beta3/gamma2,CHEMBL5254703,B,EC50,=,18000.0,nM,4.75,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076506,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5291947,Gamma-aminobutyric acid receptor subunit alpha-1/alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/alpha6/beta3/gamma2,CHEMBL5254708,B,Activity,=,250.0,%,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076514,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5291947,Gamma-aminobutyric acid receptor subunit alpha-1/alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/alpha6/beta3/gamma2,CHEMBL5254712,B,Activity,=,9350.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076518,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5291947,Gamma-aminobutyric acid receptor subunit alpha-1/alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/alpha6/beta3/gamma2,CHEMBL5254713,B,Activity,=,810.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076519,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5291948,Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/alpha-1,PROTEIN COMPLEX,composite_target,alpha6/beta3/alpha1,CHEMBL5254716,B,Activity,=,51.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076522,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
diazepam,Diazepam,CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL5291950,Gamma-aminobutyric acid receptor subunit gamma-2/beta-3,PROTEIN COMPLEX,composite_target,gamma2/beta3,CHEMBL5254719,B,Activity,=,69.0,nanoampere,,Rattus norvegicus,CHEMBL5252552,CHEMBL5252552 Bioorg Med Chem 2019,LITERATURE,1,25076525,3930758,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
lorazepam,Lorazepam,CHEMBL580,LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,DIWRORZWFLOCLC-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291798,B,AC50,>,10000.0,nM,,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25128178,3940594,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
lorazepam,Lorazepam,CHEMBL580,LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,DIWRORZWFLOCLC-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291801,F,AC50,=,7.4,nM,8.13,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25130756,3940594,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL685380,B,GABA ratio,=,1.97,,,Bos taurus,CHEMBL1129605,CHEMBL1129605 J Med Chem 1996,LITERATURE,1,141810,288378,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL678602,B,Activity,=,100.0,%,,Bos taurus,CHEMBL1129605,CHEMBL1129605 J Med Chem 1996,LITERATURE,1,141811,288378,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL650082,B,IC50,=,555904257.27,nM,,Homo sapiens,CHEMBL1128247,CHEMBL1128247 J Med Chem 1995,LITERATURE,1,275567,318748,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL650822,B,Ki,=,0.85,nM,9.07,Bos taurus,CHEMBL1131119,CHEMBL1131119 J Med Chem 1998,LITERATURE,1,878696,239241,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL841636,B,GABA ratio,=,1.97,,,Bos taurus,CHEMBL1131119,CHEMBL1131119 J Med Chem 1998,LITERATURE,1,878697,239241,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL681818,B,Clonazepam,=,100.0,%,,Bos taurus,CHEMBL1131119,CHEMBL1131119 J Med Chem 1998,LITERATURE,1,878698,239241,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL652658,B,Ki,=,0.85,nM,9.07,Bos taurus,CHEMBL1134525,CHEMBL1134525 J Med Chem 2001,LITERATURE,1,942060,132600,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL652660,B,Ratio,=,1.97,,,Bos taurus,CHEMBL1134525,CHEMBL1134525 J Med Chem 2001,LITERATURE,1,942061,132600,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL651481,B,Ki,=,0.85,nM,9.07,Bos taurus,CHEMBL1133176,CHEMBL1133176 J Med Chem 2000,LITERATURE,1,960283,2266,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL648646,B,Inhibition,=,100.0,%,,Bos taurus,CHEMBL1133176,CHEMBL1133176 J Med Chem 2000,LITERATURE,1,960284,2266,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2094107,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL842708,B,GABA ratio,=,1.97,,,Bos taurus,CHEMBL1133176,CHEMBL1133176 J Med Chem 2000,LITERATURE,1,960285,2266,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL650869,B,IC50,=,1.7,nM,8.77,Rattus norvegicus,CHEMBL1123786,CHEMBL1123786 J Med Chem 1987,LITERATURE,1,995663,27693,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL650878,B,IC50,=,1.7,nM,8.77,Rattus norvegicus,CHEMBL1124015,CHEMBL1124015 J Med Chem 1988,LITERATURE,1,1016962,128089,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL839964,B,Ki,=,0.85,nM,9.07,Homo sapiens,CHEMBL1144412,CHEMBL1144412 J Med Chem 2005,LITERATURE,1,1505241,389217,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291798,B,AC50,>,10000.0,nM,,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25128433,3940133,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
clonazepam,Clonazepam,CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291801,F,AC50,=,2.5,nM,8.6,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25131041,3940133,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL789194,F,Ki,=,3.3,nM,8.48,Rattus norvegicus,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350409,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL2094133,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL878039,F,ED50,=,2.9,umol.kg-1,,Mus musculus,CHEMBL1123326,CHEMBL1123326 J Med Chem 1986,LITERATURE,1,679541,39973,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL5146040,B,Ki,=,0.8,nM,9.1,Homo sapiens,CHEMBL5143601,CHEMBL5143601 Bioorg Med Chem Lett 2022,LITERATURE,1,24843226,3880492,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL2111339,GABA A receptor alpha-3/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta2/gamma2,CHEMBL5146042,B,Ki,=,1.4,nM,8.85,Homo sapiens,CHEMBL5143601,CHEMBL5143601 Bioorg Med Chem Lett 2022,LITERATURE,1,24843268,3880492,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL1962,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL881716,B,Activity,=,327.0,%,,Homo sapiens,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350410,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL1962,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL823141,B,EC50,=,37.0,nM,7.43,Homo sapiens,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350411,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL3026,Gamma-aminobutyric acid receptor subunit alpha-3,SINGLE PROTEIN,subunit_specific,alpha3,CHEMBL678893,B,Activity,=,774.0,%,,Homo sapiens,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350414,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL3026,Gamma-aminobutyric acid receptor subunit alpha-3,SINGLE PROTEIN,subunit_specific,alpha3,CHEMBL678894,B,EC50,=,69.0,nM,7.16,Homo sapiens,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350415,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL2111413,GABA A receptor alpha-2/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta2/gamma2,CHEMBL5146041,B,Ki,=,0.6,nM,9.22,Homo sapiens,CHEMBL5143601,CHEMBL5143601 Bioorg Med Chem Lett 2022,LITERATURE,1,24843247,3880492,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291798,B,AC50,>,10000.0,nM,,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25128552,3939811,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291801,F,AC50,=,4.2,nM,8.38,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25131170,3939811,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL4956,Gamma-aminobutyric acid receptor subunit alpha-2,SINGLE PROTEIN,subunit_specific,alpha2,CHEMBL678888,B,Activity,=,333.0,%,,Homo sapiens,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350412,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL4956,Gamma-aminobutyric acid receptor subunit alpha-2,SINGLE PROTEIN,subunit_specific,alpha2,CHEMBL678889,B,EC50,=,12.0,nM,7.92,Homo sapiens,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350413,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL5112,Gamma-aminobutyric acid receptor subunit alpha-5,SINGLE PROTEIN,subunit_specific,alpha5,CHEMBL680329,B,Activity,=,206.0,%,,Homo sapiens,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350416,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL5112,Gamma-aminobutyric acid receptor subunit alpha-5,SINGLE PROTEIN,subunit_specific,alpha5,CHEMBL680330,B,EC50,=,10.0,nM,8.0,Homo sapiens,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,350417,287305,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
alprazolam,Alprazolam,CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL4523641,Gamma-aminobutyric acid receptor subunit alpha-5/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta2/gamma2,CHEMBL5146043,B,Ki,=,1.5,nM,8.82,Homo sapiens,CHEMBL5143601,CHEMBL5143601 Bioorg Med Chem Lett 2022,LITERATURE,1,24843289,3880492,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
midazolam,Midazolam,CHEMBL655,MIDAZOLAM,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,DDLIGBOFAVUZHB-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL648647,B,Ki,=,2.0,nM,8.7,Rattus norvegicus,CHEMBL1134955,CHEMBL1134955 Bioorg Med Chem Lett 2002,LITERATURE,1,520131,205567,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
midazolam,Midazolam,CHEMBL655,MIDAZOLAM,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,DDLIGBOFAVUZHB-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291798,B,AC50,>,10000.0,nM,,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25128550,3940707,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
midazolam,Midazolam,CHEMBL655,MIDAZOLAM,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,DDLIGBOFAVUZHB-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291801,F,AC50,=,2.5,nM,8.6,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25131168,3940707,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
temazepam,Temazepam,CHEMBL967,TEMAZEPAM,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,SEQDDYPDSLOBDC-UHFFFAOYSA-N,CHEMBL2093872,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL650082,B,IC50,=,62517269.28,nM,,Homo sapiens,CHEMBL1128247,CHEMBL1128247 J Med Chem 1995,LITERATURE,1,292495,318716,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
temazepam,Temazepam,CHEMBL967,TEMAZEPAM,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,SEQDDYPDSLOBDC-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291798,B,AC50,>,10000.0,nM,,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25128227,3941138,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
