drug_id,alpha1_composition,alpha2_composition,alpha1_source,alpha2_source,metric,unit,same_beta_gamma,same_reference_or_assay,alpha1_species,alpha2_species,alpha1_value,alpha2_value,tier,alpha1_evidence_id,alpha2_evidence_id
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,26.2,4,chembl:184,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,89.0,2,chembl:184,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,20.0,4,chembl:184,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,6.6,4,chembl:184,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,138.0,2,chembl:184,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,6.6,4,chembl:184,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,33.0,4,chembl:184,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,True,Homo sapiens,Homo sapiens,157.0,20.0,4,chembl:184,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,True,Homo sapiens,Homo sapiens,157.0,115.0,1,chembl:184,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,508.0,4,chembl:184,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,35.0,4,chembl:184,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,177.0,4,chembl:184,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,22.0,4,chembl:184,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Efficacy,%,True,False,Homo sapiens,Homo sapiens,157.0,212.67,4,chembl:184,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,20.0,4,chembl:184,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,7.0,4,chembl:184,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,39.0,4,chembl:184,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,15.0,4,chembl:184,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,81.0,4,chembl:184,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Rattus norvegicus,157.0,20.0,4,chembl:184,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Efficacy,%,False,False,Homo sapiens,Homo sapiens,157.0,17.0,4,chembl:184,chembl:253
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,6.6,4,chembl:187,chembl:40
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,20.0,4,chembl:187,chembl:64
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,20.0,4,chembl:187,chembl:69
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,26.2,4,chembl:187,chembl:76
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,89.0,4,chembl:187,chembl:77
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Rattus norvegicus,12.0,20.0,4,chembl:187,chembl:98
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,6.6,4,chembl:187,chembl:157
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,138.0,4,chembl:187,chembl:161
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,6.6,4,chembl:187,chembl:167
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,33.0,4,chembl:187,chembl:174
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,20.0,4,chembl:187,chembl:182
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,115.0,4,chembl:187,chembl:185
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,508.0,4,chembl:187,chembl:191
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,35.0,4,chembl:187,chembl:195
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,177.0,4,chembl:187,chembl:200
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,22.0,4,chembl:187,chembl:214
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,212.67,4,chembl:187,chembl:217
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Homo sapiens,12.0,20.0,4,chembl:187,chembl:230
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,12.0,7.0,4,chembl:187,chembl:231
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,12.0,39.0,4,chembl:187,chembl:232
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,12.0,15.0,4,chembl:187,chembl:233
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,12.0,81.0,4,chembl:187,chembl:234
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,12.0,20.0,4,chembl:187,chembl:236
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,12.0,17.0,4,chembl:187,chembl:253
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,6.6,4,chembl:189,chembl:40
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,20.0,4,chembl:189,chembl:64
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,20.0,4,chembl:189,chembl:69
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,26.2,4,chembl:189,chembl:76
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,89.0,4,chembl:189,chembl:77
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Rattus norvegicus,9.8,20.0,4,chembl:189,chembl:98
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,6.6,4,chembl:189,chembl:157
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,138.0,4,chembl:189,chembl:161
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,6.6,4,chembl:189,chembl:167
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,33.0,4,chembl:189,chembl:174
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,20.0,4,chembl:189,chembl:182
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,115.0,4,chembl:189,chembl:185
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,508.0,4,chembl:189,chembl:191
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,35.0,4,chembl:189,chembl:195
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,177.0,4,chembl:189,chembl:200
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,22.0,4,chembl:189,chembl:214
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,212.67,4,chembl:189,chembl:217
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Homo sapiens,9.8,20.0,4,chembl:189,chembl:230
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,9.8,7.0,4,chembl:189,chembl:231
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,9.8,39.0,4,chembl:189,chembl:232
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,9.8,15.0,4,chembl:189,chembl:233
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,9.8,81.0,4,chembl:189,chembl:234
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,9.8,20.0,4,chembl:189,chembl:236
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,9.8,17.0,4,chembl:189,chembl:253
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,6.6,4,chembl:190,chembl:40
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,20.0,4,chembl:190,chembl:64
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,20.0,4,chembl:190,chembl:69
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,26.2,4,chembl:190,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,89.0,4,chembl:190,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,345.0,20.0,4,chembl:190,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,6.6,4,chembl:190,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,138.0,4,chembl:190,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,6.6,4,chembl:190,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,33.0,4,chembl:190,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,20.0,4,chembl:190,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,115.0,4,chembl:190,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,True,Homo sapiens,Homo sapiens,345.0,508.0,1,chembl:190,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,35.0,4,chembl:190,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,177.0,2,chembl:190,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,22.0,4,chembl:190,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Homo sapiens,Homo sapiens,345.0,212.67,2,chembl:190,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,345.0,20.0,4,chembl:190,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,345.0,7.0,4,chembl:190,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,345.0,39.0,4,chembl:190,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,345.0,15.0,4,chembl:190,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,345.0,81.0,4,chembl:190,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,345.0,20.0,4,chembl:190,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,345.0,17.0,4,chembl:190,chembl:253
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,6.6,4,chembl:193,chembl:40
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,20.0,4,chembl:193,chembl:64
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,20.0,4,chembl:193,chembl:69
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,26.2,4,chembl:193,chembl:76
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,89.0,4,chembl:193,chembl:77
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Rattus norvegicus,11.0,20.0,4,chembl:193,chembl:98
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,6.6,4,chembl:193,chembl:157
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,138.0,4,chembl:193,chembl:161
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,6.6,4,chembl:193,chembl:167
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,33.0,4,chembl:193,chembl:174
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,20.0,4,chembl:193,chembl:182
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,115.0,4,chembl:193,chembl:185
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,508.0,4,chembl:193,chembl:191
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,35.0,4,chembl:193,chembl:195
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,177.0,4,chembl:193,chembl:200
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,22.0,4,chembl:193,chembl:214
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,212.67,4,chembl:193,chembl:217
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Homo sapiens,11.0,20.0,4,chembl:193,chembl:230
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,11.0,7.0,4,chembl:193,chembl:231
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,11.0,39.0,4,chembl:193,chembl:232
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,True,Rattus norvegicus,Rattus norvegicus,11.0,15.0,4,chembl:193,chembl:233
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,True,Rattus norvegicus,Rattus norvegicus,11.0,81.0,4,chembl:193,chembl:234
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,11.0,20.0,4,chembl:193,chembl:236
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,11.0,17.0,4,chembl:193,chembl:253
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,6.6,4,chembl:194,chembl:40
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,20.0,4,chembl:194,chembl:64
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,20.0,4,chembl:194,chembl:69
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,26.2,4,chembl:194,chembl:76
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,89.0,4,chembl:194,chembl:77
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Rattus norvegicus,71.0,20.0,4,chembl:194,chembl:98
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,6.6,4,chembl:194,chembl:157
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,138.0,4,chembl:194,chembl:161
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,6.6,4,chembl:194,chembl:167
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,33.0,4,chembl:194,chembl:174
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,20.0,4,chembl:194,chembl:182
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,115.0,4,chembl:194,chembl:185
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,508.0,4,chembl:194,chembl:191
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,35.0,4,chembl:194,chembl:195
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,177.0,4,chembl:194,chembl:200
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,22.0,4,chembl:194,chembl:214
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,212.67,4,chembl:194,chembl:217
diazepam,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,71.0,20.0,4,chembl:194,chembl:230
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Rattus norvegicus,71.0,7.0,4,chembl:194,chembl:231
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Rattus norvegicus,71.0,39.0,4,chembl:194,chembl:232
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,True,Rattus norvegicus,Rattus norvegicus,71.0,15.0,4,chembl:194,chembl:233
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,True,Rattus norvegicus,Rattus norvegicus,71.0,81.0,4,chembl:194,chembl:234
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Rattus norvegicus,71.0,20.0,4,chembl:194,chembl:236
diazepam,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,71.0,17.0,4,chembl:194,chembl:253
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,85.0,6.6,4,chembl:196,chembl:40
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,85.0,20.0,4,chembl:196,chembl:64
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,85.0,20.0,4,chembl:196,chembl:69
diazepam,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,85.0,26.2,4,chembl:196,chembl:76
