drug,receptor_block,seed,pose_rank,vina_score_kcal_mol,rmsd_lb,rmsd_ub,source_file,line_number,record_index,record_status,raw_record
zopiclone,alpha2,2026091902,7,-7.025,6.128,8.433,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091902/poses.pdbqt,290,7,valid,REMARK VINA RESULT:    -7.025      6.128      8.433
zopiclone,alpha2,2026091902,8,-6.941,4.088,6.913,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091902/poses.pdbqt,338,8,valid,REMARK VINA RESULT:    -6.941      4.088      6.913
zopiclone,alpha2,2026091902,9,-6.886,5.124,7.862,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091902/poses.pdbqt,386,9,valid,REMARK VINA RESULT:    -6.886      5.124      7.862
zopiclone,alpha2,2026091903,1,-8.09,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.090      0.000      0.000
zopiclone,alpha2,2026091903,2,-7.691,4.083,6.3,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,50,2,valid,REMARK VINA RESULT:    -7.691      4.083      6.300
zopiclone,alpha2,2026091903,3,-7.573,3.217,5.949,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,98,3,valid,REMARK VINA RESULT:    -7.573      3.217      5.949
zopiclone,alpha2,2026091903,4,-7.422,4.478,6.818,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,146,4,valid,REMARK VINA RESULT:    -7.422      4.478      6.818
zopiclone,alpha2,2026091903,5,-6.974,4.17,7.409,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,194,5,valid,REMARK VINA RESULT:    -6.974      4.170      7.409
zopiclone,alpha2,2026091903,6,-6.886,4.102,6.954,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,242,6,valid,REMARK VINA RESULT:    -6.886      4.102      6.954
zopiclone,alpha2,2026091903,7,-6.827,5.095,7.854,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,290,7,valid,REMARK VINA RESULT:    -6.827      5.095      7.854
zopiclone,alpha2,2026091903,8,-6.78,4.578,8.971,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,338,8,valid,REMARK VINA RESULT:    -6.780      4.578      8.971
zopiclone,alpha2,2026091903,9,-6.755,5.028,8.055,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091903/poses.pdbqt,386,9,valid,REMARK VINA RESULT:    -6.755      5.028      8.055
zopiclone,alpha2,2026091904,1,-8.104,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.104      0.000      0.000
zopiclone,alpha2,2026091904,2,-7.689,4.091,6.353,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,50,2,valid,REMARK VINA RESULT:    -7.689      4.091      6.353
zopiclone,alpha2,2026091904,3,-7.597,3.233,5.971,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,98,3,valid,REMARK VINA RESULT:    -7.597      3.233      5.971
zopiclone,alpha2,2026091904,4,-7.444,4.483,6.799,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,146,4,valid,REMARK VINA RESULT:    -7.444      4.483      6.799
zopiclone,alpha2,2026091904,5,-7.135,3.672,7.675,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,194,5,valid,REMARK VINA RESULT:    -7.135      3.672      7.675
zopiclone,alpha2,2026091904,6,-7.067,4.123,7.375,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,242,6,valid,REMARK VINA RESULT:    -7.067      4.123      7.375
zopiclone,alpha2,2026091904,7,-7.016,6.064,8.358,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,290,7,valid,REMARK VINA RESULT:    -7.016      6.064      8.358
zopiclone,alpha2,2026091904,8,-6.853,5.109,7.855,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,338,8,valid,REMARK VINA RESULT:    -6.853      5.109      7.855
zopiclone,alpha2,2026091904,9,-6.77,5.023,8.065,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091904/poses.pdbqt,386,9,valid,REMARK VINA RESULT:    -6.770      5.023      8.065
zopiclone,alpha2,2026091905,1,-8.1,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.100      0.000      0.000
zopiclone,alpha2,2026091905,2,-7.706,4.066,6.319,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,50,2,valid,REMARK VINA RESULT:    -7.706      4.066      6.319
zopiclone,alpha2,2026091905,3,-7.447,4.487,6.802,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,98,3,valid,REMARK VINA RESULT:    -7.447      4.487      6.802
zopiclone,alpha2,2026091905,4,-7.18,4.073,7.295,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,146,4,valid,REMARK VINA RESULT:    -7.180      4.073      7.295
zopiclone,alpha2,2026091905,5,-7.024,6.156,8.471,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,194,5,valid,REMARK VINA RESULT:    -7.024      6.156      8.471
zopiclone,alpha2,2026091905,6,-6.863,5.152,7.899,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,242,6,valid,REMARK VINA RESULT:    -6.863      5.152      7.899
zopiclone,alpha2,2026091905,7,-6.851,4.776,9.26,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,290,7,valid,REMARK VINA RESULT:    -6.851      4.776      9.260
zopiclone,alpha2,2026091905,8,-6.807,7.933,9.887,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,338,8,valid,REMARK VINA RESULT:    -6.807      7.933      9.887
zopiclone,alpha2,2026091905,9,-6.788,4.99,7.996,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zopiclone.tar.gz::zopiclone/alpha2/2026091905/poses.pdbqt,386,9,valid,REMARK VINA RESULT:    -6.788      4.990      7.996
zaleplon,alpha1,2026091901,1,-9.18,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.180      0.000      0.000
zaleplon,alpha1,2026091901,2,-8.846,1.945,6.83,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,47,2,valid,REMARK VINA RESULT:    -8.846      1.945      6.830
zaleplon,alpha1,2026091901,3,-8.68,1.714,3.078,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,92,3,valid,REMARK VINA RESULT:    -8.680      1.714      3.078
zaleplon,alpha1,2026091901,4,-8.522,1.495,2.554,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,137,4,valid,REMARK VINA RESULT:    -8.522      1.495      2.554
zaleplon,alpha1,2026091901,5,-8.514,2.058,3.765,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,182,5,valid,REMARK VINA RESULT:    -8.514      2.058      3.765
zaleplon,alpha1,2026091901,6,-8.436,2.09,3.356,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,227,6,valid,REMARK VINA RESULT:    -8.436      2.090      3.356
zaleplon,alpha1,2026091901,7,-8.291,1.729,3.524,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,272,7,valid,REMARK VINA RESULT:    -8.291      1.729      3.524
zaleplon,alpha1,2026091901,8,-8.273,2.601,7.309,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,317,8,valid,REMARK VINA RESULT:    -8.273      2.601      7.309
zaleplon,alpha1,2026091901,9,-8.025,2.572,7.423,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091901/poses.pdbqt,362,9,valid,REMARK VINA RESULT:    -8.025      2.572      7.423
zaleplon,alpha1,2026091902,1,-9.171,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.171      0.000      0.000
zaleplon,alpha1,2026091902,2,-8.731,1.632,3.013,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,47,2,valid,REMARK VINA RESULT:    -8.731      1.632      3.013
zaleplon,alpha1,2026091902,3,-8.711,2.223,6.935,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,92,3,valid,REMARK VINA RESULT:    -8.711      2.223      6.935
zaleplon,alpha1,2026091902,4,-8.698,2.317,7.321,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,137,4,valid,REMARK VINA RESULT:    -8.698      2.317      7.321
zaleplon,alpha1,2026091902,5,-8.556,2.783,4.521,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,182,5,valid,REMARK VINA RESULT:    -8.556      2.783      4.521
zaleplon,alpha1,2026091902,6,-8.501,2.699,7.361,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,227,6,valid,REMARK VINA RESULT:    -8.501      2.699      7.361
zaleplon,alpha1,2026091902,7,-8.19,2.033,3.446,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,272,7,valid,REMARK VINA RESULT:    -8.190      2.033      3.446
zaleplon,alpha1,2026091902,8,-8.104,2.635,7.503,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,317,8,valid,REMARK VINA RESULT:    -8.104      2.635      7.503
zaleplon,alpha1,2026091902,9,-7.922,1.789,2.816,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091902/poses.pdbqt,362,9,valid,REMARK VINA RESULT:    -7.922      1.789      2.816
zaleplon,alpha1,2026091903,1,-9.174,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.174      0.000      0.000
zaleplon,alpha1,2026091903,2,-8.842,1.94,6.839,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,47,2,valid,REMARK VINA RESULT:    -8.842      1.940      6.839
zaleplon,alpha1,2026091903,3,-8.702,2.316,7.296,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,92,3,valid,REMARK VINA RESULT:    -8.702      2.316      7.296
zaleplon,alpha1,2026091903,4,-8.615,1.703,3.114,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,137,4,valid,REMARK VINA RESULT:    -8.615      1.703      3.114
zaleplon,alpha1,2026091903,5,-8.567,2.844,7.41,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,182,5,valid,REMARK VINA RESULT:    -8.567      2.844      7.410
zaleplon,alpha1,2026091903,6,-8.523,2.458,3.732,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,227,6,valid,REMARK VINA RESULT:    -8.523      2.458      3.732
zaleplon,alpha1,2026091903,7,-8.319,1.537,2.627,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,272,7,valid,REMARK VINA RESULT:    -8.319      1.537      2.627
zaleplon,alpha1,2026091903,8,-8.19,1.663,2.12,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,317,8,valid,REMARK VINA RESULT:    -8.190      1.663      2.120
zaleplon,alpha1,2026091903,9,-8.139,2.61,7.509,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091903/poses.pdbqt,362,9,valid,REMARK VINA RESULT:    -8.139      2.610      7.509
zaleplon,alpha1,2026091904,1,-9.182,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.182      0.000      0.000
zaleplon,alpha1,2026091904,2,-8.749,2.218,6.946,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,47,2,valid,REMARK VINA RESULT:    -8.749      2.218      6.946
zaleplon,alpha1,2026091904,3,-8.741,2.345,7.301,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,92,3,valid,REMARK VINA RESULT:    -8.741      2.345      7.301
zaleplon,alpha1,2026091904,4,-8.724,1.244,2.247,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,137,4,valid,REMARK VINA RESULT:    -8.724      1.244      2.247
zaleplon,alpha1,2026091904,5,-8.707,1.667,3.038,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,182,5,valid,REMARK VINA RESULT:    -8.707      1.667      3.038
zaleplon,alpha1,2026091904,6,-8.608,2.82,7.412,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,227,6,valid,REMARK VINA RESULT:    -8.608      2.820      7.412
zaleplon,alpha1,2026091904,7,-8.552,1.5,2.026,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,272,7,valid,REMARK VINA RESULT:    -8.552      1.500      2.026
zaleplon,alpha1,2026091904,8,-8.174,2.498,7.473,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,317,8,valid,REMARK VINA RESULT:    -8.174      2.498      7.473
zaleplon,alpha1,2026091904,9,-7.664,2.678,7.497,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091904/poses.pdbqt,362,9,valid,REMARK VINA RESULT:    -7.664      2.678      7.497
zaleplon,alpha1,2026091905,1,-9.208,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -9.208      0.000      0.000
zaleplon,alpha1,2026091905,2,-8.741,2.229,6.913,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,47,2,valid,REMARK VINA RESULT:    -8.741      2.229      6.913
zaleplon,alpha1,2026091905,3,-8.713,2.308,7.317,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,92,3,valid,REMARK VINA RESULT:    -8.713      2.308      7.317
zaleplon,alpha1,2026091905,4,-8.693,1.7,3.079,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,137,4,valid,REMARK VINA RESULT:    -8.693      1.700      3.079
zaleplon,alpha1,2026091905,5,-8.579,2.754,7.371,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,182,5,valid,REMARK VINA RESULT:    -8.579      2.754      7.371
zaleplon,alpha1,2026091905,6,-8.486,2.587,4.321,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,227,6,valid,REMARK VINA RESULT:    -8.486      2.587      4.321
zaleplon,alpha1,2026091905,7,-8.485,2.471,3.731,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,272,7,valid,REMARK VINA RESULT:    -8.485      2.471      3.731
zaleplon,alpha1,2026091905,8,-8.44,2.061,3.283,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,317,8,valid,REMARK VINA RESULT:    -8.440      2.061      3.283
zaleplon,alpha1,2026091905,9,-8.255,1.628,2.048,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha1/2026091905/poses.pdbqt,362,9,valid,REMARK VINA RESULT:    -8.255      1.628      2.048
zaleplon,alpha2,2026091901,1,-8.62,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.620      0.000      0.000
zaleplon,alpha2,2026091901,2,-8.461,2.029,6.904,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,47,2,valid,REMARK VINA RESULT:    -8.461      2.029      6.904
zaleplon,alpha2,2026091901,3,-7.755,2.609,7.215,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,92,3,valid,REMARK VINA RESULT:    -7.755      2.609      7.215
zaleplon,alpha2,2026091901,4,-7.717,2.716,7.134,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,137,4,valid,REMARK VINA RESULT:    -7.717      2.716      7.134
zaleplon,alpha2,2026091901,5,-7.596,1.751,1.997,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,182,5,valid,REMARK VINA RESULT:    -7.596      1.751      1.997
zaleplon,alpha2,2026091901,6,-7.433,3.339,8.069,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,227,6,valid,REMARK VINA RESULT:    -7.433      3.339      8.069
zaleplon,alpha2,2026091901,7,-6.992,3.787,8.261,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,272,7,valid,REMARK VINA RESULT:    -6.992      3.787      8.261
zaleplon,alpha2,2026091901,8,-6.909,2.13,3.461,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,317,8,valid,REMARK VINA RESULT:    -6.909      2.130      3.461
zaleplon,alpha2,2026091901,9,-6.846,4.7,7.48,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091901/poses.pdbqt,362,9,valid,REMARK VINA RESULT:    -6.846      4.700      7.480
zaleplon,alpha2,2026091902,1,-8.601,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091902/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.601      0.000      0.000
zaleplon,alpha2,2026091902,2,-8.376,2.005,6.92,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zaleplon.tar.gz::zaleplon/alpha2/2026091902/poses.pdbqt,47,2,valid,REMARK VINA RESULT:    -8.376      2.005      6.920
